raw_text,link,page_found,scrape_timestamp,price,size,district,rooms,has_outdoor,is_neubau,is_furnished,price_per_m2,dist_center,dist_ubahn,nearest_ubahn,fingerprint
"Vienna Living - DC-FLATS - Großzügige 3-Zimmerwohnung in ruhiger Höhe - ERSTBEZUG | 1220 Wien, 22. Bezirk, Donaustadt | 92 m² | 3 Zimmer | Hubner Immobilien | € 2.300",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/vienna-living-dc-flats-grosszuegige-3-zimmerwohnung-in-ruhiger-hoehe-erstbezug-786400936/,4,2026-01-19T07:24:33.786533,2300.0,92.0,1220.0,3.0,0,0,0,25.0,7.413418410825834,6.441728552789552,Nestroyplatz (U1),3945400d14
"High-End Living - DC-FLATS - Exklusives Apartment im Obergeschoss - ERSTBEZUG | 1220 Wien, 22. Bezirk, Donaustadt | 92 m² | 3 Zimmer | Hubner Immobilien | € 2.300",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/high-end-living-dc-flats-exklusives-apartment-im-obergeschoss-erstbezug-1218326933/,4,2026-01-19T07:24:33.801422,2300.0,92.0,1220.0,3.0,0,0,0,25.0,7.413418410825834,6.441728552789552,Nestroyplatz (U1),3945400d14
"ERSTBEZUG - DC-FLATS - 3-Zimmer Neubau im oberen Stockwerk ! | 1220 Wien, 22. Bezirk, Donaustadt | 91 m² | 3 Zimmer | Hubner Immobilien | € 2.320",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/erstbezug-dc-flats-3-zimmer-neubau-im-oberen-stockwerk-1140390164/,4,2026-01-19T07:24:33.816220,2320.0,91.0,1220.0,3.0,0,1,0,25.494505494505493,7.413418410825834,6.441728552789552,Nestroyplatz (U1),272cbc1872
"Design & View - DC-FLATS - Hochwertige 3-Zimmer Wohnung - ERSTBEZUG | 1220 Wien, 22. Bezirk, Donaustadt | 92 m² | 3 Zimmer | Hubner Immobilien | € 2.320,01",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/design-view-dc-flats-hochwertige-3-zimmer-wohnung-erstbezug-977071515/,4,2026-01-19T07:24:33.831605,2320.01,92.0,1220.0,3.0,0,0,0,25.2175,7.413418410825834,6.441728552789552,Nestroyplatz (U1),debac397cd
"Wohnen am Wilhelminenberg! Traumhafter Fernblick + Absolute Grün- und Ruhelage + Tolle Raumaufteilung + Garagenplatz! Das perfekte Zuhause über den Dächern... | 1160 Wien, 16. Bezirk, Ottakring, Heiderichstraße | 68 m² | 2 Zimmer | Terrasse | Schantl ITH Immobilientreuhand GmbH | € 1.440",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/wohnen-am-wilhelminenberg-traumhafter-fernblick-absolute-gruen-und-ruhelage-tolle-raumaufteilung-garagenplatz-das-perfekte-zuhause-ueber-den-daechern-1981616091/,4,2026-01-19T07:24:33.846237,1440.0,68.0,1160.0,2.0,1,0,0,21.176470588235293,5.083267624585634,2.0524532403826514,Nußdorfer Straße (U6),98cf3d3639
"Möblierte Single Wohnung nähe Augarten - niedrige Kosten | 1200 Wien, 20. Bezirk, Brigittenau | 43 m² | 1 Zimmer | Privat | € 890",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/moeblierte-single-wohnung-naehe-augarten-niedrige-kosten-849840887/,5,2026-01-19T07:24:40.092295,890.0,43.0,1200.0,1.0,1,0,1,20.697674418604652,3.3840078439753807,0.0,Floridsdorf (U6),7c18516219
"Traumhafte 4-Zimmer-Neubauwohnung mit Loggia und Fernblick - inkl. Garagenplatz | 1180 Wien, 18. Bezirk, Währing | 121 m² | 4 Zimmer | Loggia, Garten | Galerie Immobilien GmbH | € 2.200",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/traumhafte-4-zimmer-neubauwohnung-mit-loggia-und-fernblick-inkl-garagenplatz-1623902903/,5,2026-01-19T07:24:40.109122,2200.0,121.0,1180.0,4.0,1,1,0,18.181818181818183,4.063677328064962,2.071619426532513,Nußdorfer Straße (U6),30256700c8
"Gemeindewohnung Wiener Wohnen, Vormerkschein Datum mindestens 01.08.2025 | 1130 Wien, 13. Bezirk, Hietzing, Rossinigasse | 65 m² | 3 Zimmer | Privat | € 710",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/gemeindewohnung-wiener-wohnen-vormerkschein-datum-mindestens-01-08-2025-964089933/,5,2026-01-19T07:24:40.152708,710.0,65.0,1130.0,3.0,0,0,0,10.923076923076923,7.996040338267293,4.680542147592663,Meidling (U4/U6),2bfe622102
"Blueground ID475, Hernals | 1170 Wien, 17. Bezirk, Hernals, Clerfaytgasse 1 | 125 m² | 3 Zimmer | Balkon | Blueground Austria GmbH | € 2.190",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/blueground-id475-hernals-1186337686/,5,2026-01-19T07:24:40.168657,2190.0,125.0,1170.0,3.0,1,0,0,17.52,5.540427782715806,2.6870540919133137,Nußdorfer Straße (U6),7cb93bc5c9
"Traumblick über Wien, Belview Tower mit Gym, Wellness & Lounge, 2 Zimmer + Balkon, 16. Stock, U-Bahn | 1100 Wien, 10. Bezirk, Favoriten, Karl-Popper-Straße 5 | 44 m² | 2 Zimmer | Balkon | Blueground Austria GmbH | € 1.495",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/traumblick-ueber-wien-belview-tower-mit-gym-wellness-lounge-2-zimmer-balkon-16-stock-u-bahn-1507932710/,5,2026-01-19T07:24:40.185351,1495.0,44.0,1100.0,2.0,1,0,0,33.97727272727273,5.852546811736052,3.2766015505325448,Südtiroler Platz (U1),e37a6086fd
"Hochwertige, Helle 3-Zimmer-Wohnung mit separater Küche ca. 80 m² und Kellerabteil 2m² Top Infrastruktur, Straßenbahn, S-Bahn, U-Bahn nähe alte Donau | 1210 Wien, 21. Bezirk, Floridsdorf, Schenkendorfgasse 13 | 80 m² | 3 Zimmer | Privat | € 1.500",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/hochwertige-helle-3-zimmer-wohnung-mit-separater-kueche-ca-80-m-und-kellerabteil-2m-top-infrastruktur-strassenbahn-s-bahn-u-bahn-naehe-alte-donau-1344579658/,5,2026-01-19T07:24:40.201143,1500.0,80.0,1210.0,3.0,0,0,1,18.75,7.830344675986125,4.853677079613875,Floridsdorf (U6),1d9e990ce6
"Blueground ID90, Donaustadt | 1220 Wien, 22. Bezirk, Donaustadt, Nippongasse 8 | 67 m² | 3 Zimmer | Balkon | Blueground Austria GmbH | € 1.945",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/blueground-id90-donaustadt-2096814707/,5,2026-01-19T07:24:40.218418,1945.0,67.0,1220.0,3.0,1,0,0,29.029850746268657,7.413418410825834,6.441728552789552,Nestroyplatz (U1),965d28e338
"Wohnen und Büro Am Stephansplatz | 1010 Wien, 01. Bezirk, Innere Stadt | 145 m² | 8 Zimmer | M. Haager Gesellschaft m.b.H | € 3.337,40",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/wohnen-und-buero-am-stephansplatz-1514016430/,5,2026-01-19T07:24:40.234202,3337.4,145.0,1010.0,8.0,0,0,0,23.016551724137933,0.03228056867712459,0.0,Stephansplatz (U1/U3),c91090fe86
"MitbewohnerIn gesucht in 3er WG in sonnigem Zimmer | 1130 Wien, 13. Bezirk, Hietzing, Wittegasse | 9 m² | 1 Zimmer | Privat | € 440",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/mitbewohnerin-gesucht-in-3er-wg-in-sonnigem-zimmer-1649673349/,5,2026-01-19T07:24:40.263685,440.0,9.0,1130.0,1.0,0,0,0,48.888888888888886,7.996040338267293,4.680542147592663,Meidling (U4/U6),f8da327bb5
"Privat: Wunderschöne, vollmöblierte 3 Zimmer Wohnung im Herzen der Innenstadt | 1010 Wien, 01. Bezirk, Innere Stadt, Postgasse | 85 m² | 3 Zimmer | Balkon | Privat | € 1.494",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/privat-wunderschoene-vollmoeblierte-3-zimmer-wohnung-im-herzen-der-innenstadt-1318342369/,5,2026-01-19T07:24:40.280322,1494.0,85.0,1010.0,3.0,1,0,1,17.576470588235296,0.03228056867712459,0.0,Stephansplatz (U1/U3),149544dc1e
"Gemeindewohnung Direktvergabe 11. Bez. ca.69,5m², 2 Zimmer | 1110 Wien, 11. Bezirk, Simmering | 69 m² | 2 Zimmer | Dachterrasse | Privat | € 770",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1110-simmering/gemeindewohnung-direktvergabe-11-bez-ca-69-5m-2-zimmer-1783580011/,5,2026-01-19T07:24:40.296083,770.0,5.0,1110.0,2.0,1,0,0,154.0,6.4757253638851155,4.909890201536124,Südtiroler Platz (U1),d71d3df00d
"THE ONE! Moderne Wohnung im 24. Stock mit traumhaftem Fernblick inkl. Pool, Fitness & Sauna | 1030 Wien, 03. Bezirk, Landstraße, Modecenterstrasse 20 | 48 m² | 2 Zimmer | Balkon | Privat | € 1.200",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/the-one-moderne-wohnung-im-24-stock-mit-traumhaftem-fernblick-inkl-pool-fitness-sauna-1440999768/,5,2026-01-19T07:24:40.311331,1200.0,48.0,1030.0,2.0,1,0,0,25.0,1.96540338263234,1.781984567677369,Schwedenplatz (U1/U4),b56df3097d
"Traum-Fernblick: Ruhiges Dachgeschoss mit Loggia & Kachelofen am Antonsplatz (U1-Nähe) - Provisionsfrei! | 1100 Wien, 10. Bezirk, Favoriten, Antonsplatz | 62 m² | 2 Zimmer | Loggia | Privat | € 1.090,38",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/traum-fernblick-ruhiges-dachgeschoss-mit-loggia-kachelofen-am-antonsplatz-u1-naehe-provisionsfrei-815224475/,5,2026-01-19T07:24:40.325884,1090.38,62.0,1100.0,2.0,1,0,0,17.58677419354839,5.852546811736052,3.2766015505325448,Südtiroler Platz (U1),fbb5d7866f
"Wohnung Nähe Stadtpark | 1030 Wien, 03. Bezirk, Landstraße, Salesianergasse 3/2/19 | 33 m² | 1 Zimmer | Privat | € 1.050",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/wohnung-naehe-stadtpark-1301627769/,5,2026-01-19T07:24:40.341311,1050.0,33.0,1030.0,1.0,0,0,0,31.818181818181817,1.96540338263234,1.781984567677369,Schwedenplatz (U1/U4),6c6282554f
"Provisionsfreie 60m2 Wohnung in 1030 Wien | 1030 Wien, 03. Bezirk, Landstraße, Dietrichgasse | 60 m² | 2 Zimmer | Privat | € 983,40",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/provisionsfreie-60m2-wohnung-in-1030-wien-1872997294/,5,2026-01-19T07:24:40.356498,983.4,60.0,1030.0,2.0,0,0,0,16.39,1.96540338263234,1.781984567677369,Schwedenplatz (U1/U4),6bb71a70c1
"Privat - Moderne 70m², 3 Zimmer Neubauwohnung mit Logia im 17. Bezirk inkl. Garagenplatz & Design Küche (möbliert/ unmöbliert) | 1170 Wien, 17. Bezirk, Hernals, Lascygasse | 70 m² | 3 Zimmer | Loggia | Privat | € 1.520",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/privat-moderne-70m-3-zimmer-neubauwohnung-mit-logia-im-17-bezirk-inkl-garagenplatz-design-kueche-moebliert-unmoebliert-921476985/,5,2026-01-19T07:24:40.370858,1520.0,70.0,1170.0,3.0,1,1,1,21.714285714285715,5.540427782715806,2.6870540919133137,Nußdorfer Straße (U6),f37147376c
"High end living! Danube Flats - 38 OG | 1220 Wien, 22. Bezirk, Donaustadt, Wagramerstraße 2 | 36 m² | 1 Zimmer | Balkon | CRI Projektentwicklung & Immobilienmanagement GmbH | € 1.980",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/high-end-living-danube-flats-38-og-974686288/,5,2026-01-19T07:24:40.386775,1980.0,36.0,1220.0,1.0,1,0,0,55.0,7.413418410825834,6.441728552789552,Nestroyplatz (U1),14ef0f28cf
"Wohnung in Hietzing | 1130 Wien, 13. Bezirk, Hietzing, Veitingergasse 53 | 70 m² | 3 Zimmer | Dachterrasse | Privat | € 912,70",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1130-hietzing/wohnung-in-hietzing-904217764/,5,2026-01-19T07:24:40.401846,912.7,70.0,1130.0,3.0,1,0,0,13.03857142857143,7.996040338267293,4.680542147592663,Meidling (U4/U6),4bfe4f9207
"Moderner Neubau Parkapartments Montleart - Provisionsfrei!! | 1140 Wien, 14. Bezirk, Penzing, Montleartstrasse 1b | 87 m² | 3 Zimmer | Terrasse, Garten | Gewerblicher Anbieter | € 1.600",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1140-penzing/moderner-neubau-parkapartments-montleart-provisionsfrei-1328192702/,5,2026-01-19T07:24:40.417067,1600.0,87.0,1140.0,3.0,1,1,0,18.39080459770115,8.249117099411702,5.272188786768713,Nußdorfer Straße (U6),d3b553b388
"Miete ca 40mp | 1100 Wien, 10. Bezirk, Favoriten | 40 m² | 1 Zimmer | Privat | € 830",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/miete-ca-40mp-1838597725/,5,2026-01-19T07:24:40.431253,830.0,40.0,1100.0,1.0,0,0,0,20.75,5.852546811736052,3.2766015505325448,Südtiroler Platz (U1),568b6020ca
"Moderne 3-Zimmer-Wohnung mit Loggia in 1200 Wien - Ihr neues Zuhause! | 1200 Wien, 20. Bezirk, Brigittenau | 93 m² | 3 Zimmer | Loggia | Fermoso Immobilientreuhand GmbH | € 1.899",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1200-brigittenau/moderne-3-zimmer-wohnung-mit-loggia-in-1200-wien-ihr-neues-zuhause-1897135177/,5,2026-01-19T07:24:40.447367,1899.0,93.0,1200.0,3.0,1,0,0,20.419354838709676,3.3840078439753807,0.0,Floridsdorf (U6),706355522f
"STUDENTEN ZIMMER für Damen - Nähe Technische Universität ab 1.03 frei | 1040 Wien, 04. Bezirk, Wieden, Kleine Neugasse | 13 m² | 3 Zimmer | Privat | € 600",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1040-wieden/studenten-zimmer-fuer-damen-naehe-technische-universitaet-ab-1-03-frei-1969983179/,5,2026-01-19T07:24:40.462791,600.0,13.0,1040.0,3.0,0,0,0,46.15384615384615,1.9401070499167226,0.8095003750608214,Karlsplatz (U1/U2/U4),07b99f4d51
"SOFORTBEZUG 2er oder 3er WG Studenten - Nähe U2 Taborstraße oder U1 Nestroyplatz | 1020 Wien, 02. Bezirk, Leopoldstadt, Blumauergasse | 80 m² | 3 Zimmer | Gewerblicher Anbieter | € 1.350",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1020-leopoldstadt/sofortbezug-2er-oder-3er-wg-studenten-naehe-u2-taborstrasse-oder-u1-nestroyplatz-868441389/,5,2026-01-19T07:24:40.478604,1350.0,80.0,1020.0,3.0,0,0,0,16.875,3.3058215426013144,2.503428824060213,Praterstern (U1/U2),7987e84711
"Moderne 2-Zimmer-Mietwohnung mit Loggia & Garagenstellplatz | 1230 Wien, 23. Bezirk, Liesing, Anton Baumgartner Straße 125 | 76 m² | 2 Zimmer | Loggia | Gewerblicher Anbieter | € 1.240",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/moderne-2-zimmer-mietwohnung-mit-loggia-garagenstellplatz-1914647893/,5,2026-01-19T07:24:40.493145,1240.0,76.0,1230.0,2.0,1,0,0,16.31578947368421,9.75278000341773,5.04625112738775,Meidling (U4/U6),0dc3960562
"*** WUNDERSCHÖNE 3-ZIMMER DACHTERRASSENMAISONETTE IN TOPLAGE DES 3.BEZIRK *** | 1030 Wien, 03. Bezirk, Landstraße | 73 m² | 3 Zimmer | Terrasse, Dachterrasse | Maison Realitätenvermittlungs- und VerwaltungsgesmbH. | € 1.950,30",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/-wunderschoene-3-zimmer-dachterrassenmaisonette-in-toplage-des-3-bezirk-1365664533/,5,2026-01-19T07:24:40.507770,1950.3,73.0,1030.0,3.0,1,0,0,26.71643835616438,1.96540338263234,1.781984567677369,Schwedenplatz (U1/U4),978fa06188
"Garconniere in 1120 - Nähe Meidlinger Hauptstrasse | 1120 Wien, 12. Bezirk, Meidling | 32 m² | Privat | € 760",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/garconniere-in-1120-naehe-meidlinger-hauptstrasse-1923682228/,5,2026-01-19T07:24:40.521684,760.0,32.0,1120.0,,0,0,0,23.75,5.538467268692503,0.9215816181086743,Meidling (U4/U6),29565461a1
"Charmante 2-Zimmer Dachgeschosswohnung bei Wilhelminenbergstraße | 1160 Wien, 16. Bezirk, Ottakring | 58 m² | 2 Zimmer | Terrasse, Dachterrasse | RAAB&RAAB Makler/Innen GmbH | € 1.097,03",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1160-ottakring/charmante-2-zimmer-dachgeschosswohnung-bei-wilhelminenbergstrasse-986264340/,5,2026-01-19T07:24:40.537307,1097.03,58.0,1160.0,2.0,1,0,0,18.914310344827587,5.083267624585634,2.0524532403826514,Nußdorfer Straße (U6),53594dfcb1
"Unglaubliche 3 Zimmer Designer Wohnung mit Balkon 67,52m2 | 1100 Wien, 10. Bezirk, Favoriten, Hasengasse | 58 m² | 3 Zimmer | Balkon | Privat | € 1.159,71",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1100-favoriten/unglaubliche-3-zimmer-designer-wohnung-mit-balkon-67-52m2-2040165706/,5,2026-01-19T07:24:40.552681,1159.71,58.0,1100.0,3.0,1,0,0,19.995,5.852546811736052,3.2766015505325448,Südtiroler Platz (U1),a3194e15df
"4 Zimmer Gemeindewohnung mit Loggia - Direktvergabe (Wiener Wohnen Vormerkschein 2020) | 1120 Wien, 12. Bezirk, Meidling, Sagedergasse 7-11 | 86 m² | 4 Zimmer | Loggia | Privat | € 882",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/4-zimmer-gemeindewohnung-mit-loggia-direktvergabe-wiener-wohnen-vormerkschein-2020-1949410865/,6,2026-01-19T07:24:47.954026,882.0,86.0,1120.0,4.0,1,0,0,10.255813953488373,5.538467268692503,0.9215816181086743,Meidling (U4/U6),eb1f771b87
"Ready-to-live: Furnished city studio flat, excellent location | 1060 Wien, 06. Bezirk, Mariahilf, Mollardgasse | 45 m² | 1 Zimmer | Privat | € 1.770",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/ready-to-live-furnished-city-studio-flat-excellent-location-1543750254/,6,2026-01-19T07:24:47.995784,1770.0,45.0,1060.0,1.0,0,0,0,39.333333333333336,2.3165823996456854,0.9572671906655237,Längenfeldgasse (U4/U6),c9e0d5d6f6
"Exklusive Gartenwohnung im Wildgarten - Erstbezug (1120 Wien) | 1120 Wien, 12. Bezirk, Meidling, Mona-Lisa-Steiner-Weg | 53 m² | 2 Zimmer | Terrasse, Garten | Privat | € 995",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/exklusive-gartenwohnung-im-wildgarten-erstbezug-1120-wien-1522610887/,6,2026-01-19T07:24:48.010917,995.0,53.0,1120.0,2.0,1,0,0,18.77358490566038,5.538467268692503,0.9215816181086743,Meidling (U4/U6),cdc5671612
"TOP aufgeteilte 2 Zimmer Wohnung | 1210 Wien, 21. Bezirk, Floridsdorf, Rittingergasse | 61 m² | 2 Zimmer | Balkon | Privat | € 1.200",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1210-floridsdorf/top-aufgeteilte-2-zimmer-wohnung-1496163225/,6,2026-01-19T07:24:48.026780,1200.0,61.0,1210.0,2.0,1,0,0,19.672131147540984,7.830344675986125,4.853677079613875,Floridsdorf (U6),f1f1be09fa
"Kurrentgasse | Wunderschöner Altbaucharm im Herzen von Wien | exklusiver Liftzugang direkt in die Wohnung | 1010 Wien, 01. Bezirk, Innere Stadt | 152 m² | 5 Zimmer | Immoeko | € 2.691,36",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/kurrentgasse-wunderschoener-altbaucharm-im-herzen-von-wien-exklusiver-liftzugang-direkt-in-die-wohnung-1422564252/,6,2026-01-19T07:24:48.041721,2691.36,152.0,1010.0,5.0,0,0,0,17.706315789473685,0.03228056867712459,0.0,Stephansplatz (U1/U3),bc407b783e
"***ERSTBEZUG-2,5-Zimmer-Wohnung in begehrter Lage in 1010*** | 1010 Wien, 01. Bezirk, Innere Stadt | 70 m² | 2 Zimmer | SMI Immobilien eU. | € 1.789",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1010-innere-stadt/-erstbezug-2-5-zimmer-wohnung-in-begehrter-lage-in-1010-1720910467/,6,2026-01-19T07:24:48.057235,1789.0,70.0,1010.0,2.0,0,0,0,25.557142857142857,0.03228056867712459,0.0,Stephansplatz (U1/U3),e9f988a6af
"***3-Zimmer-Neubauwohnung mit separater Küche & Loggia*** | 1050 Wien, 05. Bezirk, Margareten | 76 m² | 3 Zimmer | Loggia | SMI Immobilien eU. | € 1.284,13",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1050-margareten/-3-zimmer-neubauwohnung-mit-separater-kueche-loggia-1193820418/,6,2026-01-19T07:24:48.073188,1284.13,76.0,1050.0,3.0,1,1,1,16.896447368421054,2.5629350577490357,1.2523175106784963,Längenfeldgasse (U4/U6),c7b98bc1f1
"Wundervolle 2-Zimmer Wohnung in toller Lage - Einbauküche inklusive - ab 01.04.2026 verfügbar! | 1120 Wien, 12. Bezirk, Meidling, Pohlgasse 26 | 39 m² | 2 Zimmer | Balkon | teamneunzehn-Gruppe | € 875",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1120-meidling/wundervolle-2-zimmer-wohnung-in-toller-lage-einbaukueche-inklusive-ab-01-04-2026-verfuegbar-971725279/,6,2026-01-19T07:24:48.088960,875.0,39.0,1120.0,2.0,1,0,1,22.435897435897434,5.538467268692503,0.9215816181086743,Meidling (U4/U6),9d9a9bde3b
"TRAUMWOHNUNG MIT FERNBLICK, 3 TERRASSEN! | 1230 Wien, 23. Bezirk, Liesing | 150 m² | 3 Zimmer | Terrasse, Dachterrasse, Garten | Neumann Immobilien e.U | € 2.400",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1230-liesing/traumwohnung-mit-fernblick-3-terrassen-1860568129/,6,2026-01-19T07:24:48.105395,2400.0,150.0,1230.0,3.0,1,0,0,16.0,9.75278000341773,5.04625112738775,Meidling (U4/U6),165129eee9
"Maisonette-Dachgeschosswohnung mit Lift auf beiden Ebenen, großzügigen Terrassenflächen & Tiefgaragenplatz | 1170 Wien, 17. Bezirk, Hernals | 157 m² | 5 Zimmer | Terrasse, Dachterrasse | von Alten Immobilientreuhand GmbH | € 3.649,78",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/maisonette-dachgeschosswohnung-mit-lift-auf-beiden-ebenen-grosszuegigen-terrassenflaechen-tiefgaragenplatz-2015607378/,6,2026-01-19T07:24:48.121259,3649.78,157.0,1170.0,5.0,1,0,0,23.247006369426753,5.540427782715806,2.6870540919133137,Nußdorfer Straße (U6),12e4b88536
"Traumhaft: Wohnen in Altbauvilla nahe Park & Wald! | 1170 Wien, 17. Bezirk, Hernals | 230 m² | 7 Zimmer | Terrasse | SIMPLICITY Immobilien GmbH | € 4.990",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1170-hernals/traumhaft-wohnen-in-altbauvilla-nahe-park-wald-800452120/,6,2026-01-19T07:24:48.136321,4990.0,230.0,1170.0,7.0,1,0,0,21.695652173913043,5.540427782715806,2.6870540919133137,Nußdorfer Straße (U6),4fc325d485
"3 - Zimmer Wohnung mit Dachterrasse | Nahe City I ruhige Innenhoflage | 1060 Wien, 06. Bezirk, Mariahilf | 88 m² | 3 Zimmer | Terrasse, Dachterrasse | Immoeko | € 1.874,75",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1060-mariahilf/3-zimmer-wohnung-mit-dachterrasse-nahe-city-i-ruhige-innenhoflage-1114442288/,6,2026-01-19T07:24:48.150731,1874.75,88.0,1060.0,3.0,1,0,0,21.303977272727273,2.3165823996456854,0.9572671906655237,Längenfeldgasse (U4/U6),a17ca9d7fb
"Provisionsfreie moderne, ruhige 2,5-Zimmer Wohnung nähe Hohe Warte mit Terrasse und Garagenplatz. | 1190 Wien, 19. Bezirk, Döbling | 60 m² | 2 Zimmer | Terrasse | Privat | € 1.285,53",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1190-doebling/provisionsfreie-moderne-ruhige-2-5-zimmer-wohnung-naehe-hohe-warte-mit-terrasse-und-garagenplatz-1050767931/,6,2026-01-19T07:24:48.167022,1285.53,60.0,1190.0,2.0,1,0,0,21.4255,5.985980651446811,3.4946354996116806,Floridsdorf (U6),3fa2758dc3
"3-Zimmer mit Garten // NEUBAU - JETZT bezugsfertig! | 1220 Wien, 22. Bezirk, Donaustadt, Am Freihof 1 / Wagramer Straße 146 | 96 m² | 3 Zimmer | Terrasse, Garten | Gewerblicher Anbieter | € 2.080,95",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1220-donaustadt/3-zimmer-mit-garten-neubau-jetzt-bezugsfertig-1149175120/,6,2026-01-19T07:24:48.182919,2080.95,96.0,1220.0,3.0,1,1,0,21.6765625,7.413418410825834,6.441728552789552,Nestroyplatz (U1),332747faa4
"!! 1180 - TOPLAGE! Nähe Semmelweisklinik / Parkanlage Herbeckstraße !! Sehr schöne und sehr gut aufgeteilte 4 Zimmer Neubauwohnung zu vermieten! | 1180 Wien, 18. Bezirk, Währing | 106 m² | 4 Zimmer | Rene Pöllmann Immobilien GmbH | € 1.672",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1180-waehring/-1180-toplage-naehe-semmelweisklinik-parkanlage-herbeckstrasse-sehr-schoene-und-sehr-gut-aufgeteilte-4-zimmer-neubauwohnung-zu-vermieten-1859530140/,6,2026-01-19T07:24:48.198158,1672.0,106.0,1180.0,4.0,0,1,0,15.773584905660377,4.063677328064962,2.071619426532513,Nußdorfer Straße (U6),3033dbb989
"Moderne 4-Zimmer-DG-Wohnung mit hofseitigem Balkon | 1030 Wien, 03. Bezirk, Landstraße | 115 m² | 4 Zimmer | Balkon | PR-Immobilien | € 2.999,02",https://www.willhaben.at/iad/immobilien/d/mietwohnungen/wien/wien-1030-landstrasse/moderne-4-zimmer-dg-wohnung-mit-hofseitigem-balkon-1636841865/,6,2026-01-19T07:24:48.213515,2999.02,115.0,1030.0,4.0,1,0,0,26.078434782608696,1.96540338263234,1.781984567677369,Schwedenplatz (U1/U4),48235fcf32
